PRODUCT,SCHEME,LOAN_AMOUNT_REQUESTED,REQUESTED_TENURE,REQUESTED_RATE,EFFECTIVE_INTEREST_RATE,EMI_BASE_VALUE,TENURE
5000056,5000056,7500000,12,10.85,10.849795,657143,12
5000056,5000056,7500000,12,10.85,10.849795,657143,12
5000024,5000025,1000000,36,10,,0,36
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000043,5000042,1000000,150,10.85,10.8491335,12112,150
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000040,5000039,2500000,481,10.85,10.8483907,27737,180
5000040,5000039,2500000,481,10.85,10.8483907,27737,180
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000040,5000039,2500000,481,10.85,10.8483907,27737,180
5000161,5000131,100000000,180,10,,0,
5000161,5000131,100000000,60,10,,,60
5000161,5000131,100000000,60,10,,,60
5000161,5000131,100000000,60,10,,,60
5000161,5000131,100000000,60,10,,,60
5000161,5000131,100000000,60,10,,,60
5000161,5000131,100000000,60,10,,,60
5000161,5000131,12000000,60,10,,,60
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000056,5000056,400000,60,10.85,10.8521129,15497,60
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000037,5000037,900000,60,10,10.0000363,57670,60
5000037,5000037,900000,60,10,10.0000363,57670,60
5000037,5000037,900000,60,10,10.0000363,57670,60
5000037,5000037,900000,60,10,10.0000363,57670,60
5000024,5000025,700000,36,10,,0,36
5000037,5000037,900000,60,10,10.0000363,57670,60
5000024,5000025,700000,36,10,,0,36
5000024,5000025,900000,36,10,,0,36
5000148,5000106,1800000,180,10.85,,18476.59,
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,900000,36,10,,0,36
5000024,5000025,900000,36,10,,0,36
5000024,5000025,900000,36,10,,0,36
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000027,5000027,500000,180,10,9.9983577,5356,180
5000027,5000027,500000,180,10,9.9983577,5356,180
5000027,5000027,2000000,180,10,9.9996037,21413,180
5000027,5000027,2000000,180,10,9.9996037,21413,180
5000027,5000027,2000000,180,10,9.9996037,21413,180
5000027,5000027,2000000,180,10,9.9996037,21413,180
5000027,5000027,2000000,180,10,9.9996037,21413,180
5000027,5000027,2000000,180,10,9.9996037,21413,180
5000027,5000027,2000000,180,10,9.9996037,21413,180
5000027,5000027,2000000,180,10,9.9996037,21413,180
5000027,5000027,2000000,180,10,9.9996037,21413,180
5000161,5000131,100000000,180,10,,0,
5000161,5000131,100000000,180,10,,0,
5000161,5000131,5000000,180,10,,,180
5000161,5000131,5000000,180,10,,,180
5000161,5000131,100000000,60,10,,,60
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,5000000,180,10,,,180
5000161,5000131,100000000,60,10,,,60
5000161,5000131,100000000,180,10,,0,
5000161,5000131,1000000,180,10,,,180
5000024,5000025,700000,36,10,,0,36
5000024,5000025,900000,36,10,,0,36
5000161,5000131,1200000,180,10,,0,
5000024,5000025,700000,36,10,,0,36
5000161,5000131,100000000,180,10,,0,
5000161,5000131,1000000,180,10,,,180
5000056,5000056,450000,180,10.85,10.8479871,4470,180
5000056,5000056,450000,180,10.85,10.8479871,4470,180
5000161,5000131,100000000,180,10,,0,
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000056,5000056,450000,180,10.85,10.8479871,4470,180
5000029,5000030,49420,22,10.85,,,
5000161,5000131,1000000,180,10,,,180
5000029,5000030,49420,22,10.85,,,
5000056,5000056,450000,180,10.85,10.8479871,4470,180
5000029,5000030,49420,22,10.85,,,
5000029,5000030,49420,22,10.85,,,
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000152,5000120,800000,180,13,12.9990285,10073,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000161,5000131,90000000,180,10,,0,
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000153,5000280,3232,180,15,,,
5000007,5000006,1000000,180,15,15.0000352,14211,180
5000620,5000380,20000000,180,10,,,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000620,5000380,20000000,180,10,,,180
5000620,5000380,20000000,180,10,,,180
5000620,5000380,20000000,180,10,,,180
5000620,5000380,20000000,180,10,,,180
5000188,5000118,800000,36,10,,0,36
5000188,5000118,800000,36,10,,0,36
5000043,5000042,1000000,150,10.85,10.8491335,12112,150
5000161,5000131,200000000,180,10,,,180
5000161,5000131,200000000,180,10,,,180
5000161,5000131,200000000,180,10,,,180
5000056,5000056,450000,180,10.85,10.8480294,4477,180
5000056,5000056,450000,180,10.85,10.8480294,4477,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000028,5000028,900000,60,10,,0,60
5000028,5000028,900000,60,10,,0,60
5000620,5000380,20000000,180,10,,,180
5000040,5000039,900000,1,10.85,,,
5000040,5000039,900000,1,10.85,,,
5000161,5000131,900000,180,10,,,
5000161,5000131,900000,180,10,,,
5000161,5000131,900000,180,10,,,
5000010,5000009,150000,10,10.85,10.8426004,15632,10
5000010,5000009,150000,10,10.85,10.8426004,15632,10
5000010,5000009,150000,10,10.85,10.8426004,15632,10
5000400,5000240,1000,12,10,,,
5000161,5000131,900000,180,10,,,
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998826,88007,180
5000043,5000042,6500000,180,13,12.9998826,88007,180
5000043,5000042,6500000,180,13,12.9998826,88007,180
5000043,5000042,6500000,180,13,12.9998826,88007,180
5000043,5000042,6500000,180,13,12.9998826,88007,180
5000043,5000042,6500000,180,13,12.9998826,88007,180
5000043,5000042,6500000,180,13,12.9998826,88007,180
5000043,5000042,6500000,180,13,12.9998826,88007,180
5000043,5000042,6500000,180,13,12.9998808,82023,180
5000043,5000042,6500000,180,13,12.9998826,88007,180
5000161,5000131,100000000,180,10,,0,
5000161,5000131,100000000,180,10,,0,
5000161,5000131,100000000,180,10,,0,
5000161,5000131,900000,180,10,,,
5000161,5000131,900000,180,10,,,
5000620,5000380,560000,180,10,,0,
5000620,5000380,560000,180,10,,0,
5000620,5000380,560000,180,10,,0,
5000620,5000380,560000,180,10,,0,
5000161,5000131,1000000,180,10,,0,
5000161,5000131,1000000,180,10,,0,
5000161,5000131,1000000,180,10,,0,
5000010,5000009,150000,10,10.85,10.8426004,15632,10
5000020,5000022,1000000,180,10.85,10.8491721,11270,180
5000020,5000022,1000000,180,10.85,10.8491721,11270,180
5000161,5000131,100000000,180,10,,0,
5000043,5000043,2500000,28,10.85,10.8495505,100776,28
5000043,5000043,2500000,28,10.85,10.8495505,100776,28
5000043,5000043,2500000,28,10.85,10.8495505,100776,28
5000043,5000043,2500000,28,10.85,10.8495505,100776,28
5000043,5000043,2500000,28,10.85,10.8495505,100776,28
5000043,5000043,2500000,28,10.85,10.8495505,100776,28
5000012,5000014,2000000,180,10.85,10.8495766,22507,180
5000043,5000043,2500000,28,10.85,10.8495505,100776,28
5000043,5000043,2500000,28,10.85,10.8495505,100776,28
5000043,5000042,500000,180,13,,,
5000043,5000042,500000,180,13,,,
5000043,5000042,500000,180,13,,,
5000043,5000042,500000,180,13,,,
5000585,5000360,500000,180,10,,,
5000012,5000014,100000,12,10.85,,,
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000012,5000014,100000,12,10.85,,,
5000012,5000014,100000,12,10.85,,,
5000012,5000014,100000,12,10.85,,,
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000012,5000014,100000,12,10.85,,,
5000012,5000014,100000,12,10.85,,,
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000051,5000050,1600000,60,13,12.9993368,36411,60
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000051,5000050,1600000,60,13,12.9993368,36411,60
5000051,5000050,1600000,60,13,12.9993368,36411,60
5000051,5000050,1600000,60,13,12.9993368,36411,60
5000000,5000002,1000000,180,13,12.9993212,12583,180
5000051,5000050,1600000,60,13,12.9993368,36411,60
5000051,5000050,1600000,60,13,12.9993368,36411,60
5000058,5000060,45000,150,10.85,10.8337304,485,200
5000058,5000060,45000,150,10.85,10.8337304,485,200
5000058,5000060,45000,150,10.85,10.8337304,485,200
5000058,5000060,45000,150,10.85,10.8337304,485,200
5000058,5000060,45000,150,10.85,10.8337304,485,200
5000058,5000060,45000,150,10.85,10.8337304,485,200
5000058,5000060,45000,150,10.85,10.8337304,485,200
5000053,5000052,1000000,180,10,9.9992077,10700,180
5000053,5000052,1000000,180,10,9.9992077,10700,180
5000054,5000055,45000,180,13,10.8332113,547,150
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000054,5000055,45000,180,13,10.8332113,547,150
5000053,5000052,1000000,180,10,9.9992077,10700,180
5000056,5000056,7500000,12,10.85,10.849795,657143,12
5000161,5000131,150000,180,10,,0,
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000054,5000055,45000,180,13,10.8332113,547,150
5000054,5000055,45000,180,13,10.8332113,547,150
5000054,5000055,45000,180,13,10.8332113,547,150
5000054,5000055,45000,180,13,10.8332113,547,150
5000054,5000055,45000,180,13,10.8332113,547,150
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000054,5000055,45000,180,13,10.8332113,547,150
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000053,5000052,1000000,180,10,9.9992077,10700,180
5000053,5000052,1000000,180,10,9.9992077,10700,180
5000053,5000052,1000000,180,10,9.9992077,10700,180
5000000,5000002,1000000,120,10.85,10.8490677,13609,120
5000029,5000030,195168,12,10.85,10.3412335,15205,12
5000029,5000030,195168,12,10.85,10.3412335,15205,12
5000029,5000030,195168,12,10.85,10.3412335,15205,12
5000620,5000380,900000,180,10,,0,
5000021,5000023,1000000,48,10.85,10.8489879,21524,60
5000024,5000025,1100000,36,10,,0,36
5000024,5000025,1100000,36,10,,0,36
5000021,5000023,1000000,48,10.85,10.8489879,21524,60
5000024,5000025,1100000,36,10,,0,36
5000024,5000025,1100000,36,10,,0,36
5000021,5000023,1000000,48,10.85,10.8489879,21524,60
5000021,5000023,1000000,48,10.85,10.8489879,21524,60
5000024,5000025,1100000,36,10,,0,36
5000021,5000023,1000000,48,10.85,10.8489879,21524,60
5000021,5000023,1000000,48,10.85,10.8489879,21524,60
5000021,5000023,1000000,48,10.85,10.8489879,21524,60
5000021,5000023,1000000,48,10.85,10.8489879,21524,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000620,5000380,900000,180,10,,0,
5000620,5000380,900000,180,10,,0,
5000024,5000025,1100000,36,10,,0,36
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000620,5000380,900000,180,10,,0,
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000620,5000380,900000,180,10,,0,
5000620,5000380,900000,180,10,,0,
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000620,5000380,500000000,180,10,,0,
5000620,5000380,500000000,180,10,,0,
5000620,5000380,500000000,180,10,,0,
5000620,5000380,500000000,180,10,,0,
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000043,5000042,500000,180,10.85,,,
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000152,5000120,4500000,180,13,12.9990728,10020,180
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000620,5000380,500000000,180,10,,0,
5000620,5000380,45000,180,10,,,180
5000620,5000380,500000000,180,10,,0,
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000620,5000380,500000000,180,10,,0,
5000024,5000025,500000,36,13,,0,36
5000620,5000380,500000000,180,10,,0,
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000021,5000023,1000000,60,10.85,10.8489879,21556,60
5000024,5000025,1000000,36,13,,0,36
5000024,5000025,1000000,36,13,,0,36
5000024,5000025,1000000,36,13,,0,36
5000024,5000025,1000000,36,13,,0,36
5000024,5000025,1000000,36,13,,0,36
5000042,5000041,500000,12,10.85,10.8373442,8798,12
5000024,5000025,1000000,36,13,,0,36
5000024,5000025,1000000,36,13,,0,36
5000024,5000025,1000000,36,13,,0,36
5000024,5000025,1000000,36,13,,0,36
5000042,5000041,500000,12,10.85,10.8373442,8798,12
5000042,5000041,500000,12,10.85,10.8373442,8798,12
5000024,5000025,1000000,36,13,,0,36
5000042,5000041,500000,12,10.85,10.8373442,8798,12
5000042,5000041,500000,12,10.85,10.8373442,8798,12
5000043,5000042,500000,180,10.85,,,
5000061,5000126,500000,180,10.85,10.8483699,5594,180
5000061,5000126,500000,180,10.85,10.8483699,5594,180
5000042,5000041,500000,12,10.85,10.8373442,8798,12
5000042,5000041,500000,12,10.85,10.8373442,8798,12
5000042,5000041,500000,12,10.85,10.8373442,8798,12
5000004,5000003,2500000,482,10.85,10.84981,439904,12
5000004,5000003,2500000,482,10.85,10.84981,439904,12
5000047,5000045,500000,60,10,10.0000024,10562,60
5000047,5000045,500000,60,10,10.0000024,10562,60
5000024,5000025,1000000,36,13,,0,36
5000047,5000045,500000,60,10,10.0000024,10562,60
5000024,5000025,1000000,36,13,,0,36
5000047,5000045,500000,60,10,10.0000024,10562,60
5000047,5000045,500000,60,10,10.0000024,10562,60
5000024,5000025,1000000,36,13,,0,36
5000620,5000380,9000000,180,10,,,180
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000016,5000018,125000,42,10.85,10.8422318,14883,42
5000016,5000018,125000,42,10.85,10.8422318,14883,42
5000016,5000018,125000,42,10.85,10.8422318,14883,42
5000000,5000002,2500000,481,10.85,10.849575,53694,60
5000016,5000018,125000,42,10.85,10.8422318,14883,42
5000016,5000018,125000,42,10.85,10.8422318,14883,42
5000010,5000009,2500000,480,10.85,9.8497473,20879,480
5000000,5000002,2500000,481,10.85,10.849575,53694,60
5000043,5000042,500000,180,10.85,,,
5000043,5000042,500000,180,10.85,,,
5000043,5000042,500000,180,10.85,,,
5000043,5000042,500000,180,10.85,,,
5000000,5000002,500000,160,10.85,,,
5000000,5000002,500000,160,10.85,,,
5000061,5000126,500000,180,10.85,10.8483699,5594,180
5000049,5000048,195000,36,10.85,10.8449564,6357,36
5000049,5000048,195000,36,10.85,10.8449564,6357,36
5000049,5000048,195000,36,10.85,10.8449564,6357,36
5000049,5000048,195000,36,10.85,10.8449564,6357,36
5000161,5000131,1200000,60,10,,,60
5000050,5000049,123423,180,13,,,
5000043,5000042,500000,180,10.85,,,
5000043,5000042,500000,180,10.85,,,
5000000,5000002,2500000,180,10,9.5295388,218276,12
5000000,5000002,2500000,180,10,9.5295388,218276,12
5000152,5000120,1585000,70,10,9.9999477,367376,60
5000043,5000042,500000,180,10.85,,,
5000043,5000042,500000,180,10.85,,,
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000585,5000360,500000,180,10,,,
5000585,5000360,500000,180,10,,,
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000021,5000023,1500000,60,10.85,10.8493086,32343,60
5000620,5000380,450000,180,10,,0,
5000585,5000360,500000,180,10,,,
5000152,5000120,450000,180,13,12.9982975,12,180
5000152,5000120,450000,180,13,12.9982975,12,180
5000152,5000120,450000,180,13,12.9982975,12,180
5000152,5000120,450000,180,13,12.9982975,12,180
5000152,5000120,450000,180,13,12.9982975,12,180
5000152,5000120,450000,180,13,12.9982975,12,180
5000152,5000120,450000,180,13,12.9982975,12,180
5000000,5000002,800000,120,13,12.9989454,11871,120
5000000,5000002,800000,120,13,12.9989454,11871,120
5000585,5000360,500000,180,10,,,
5000161,5000131,100000000,60,10,,0,
5000585,5000360,500000,180,10,,,
5000585,5000360,500000,180,10,,,
5000054,5000055,3000000,240,13,12.999769,34930,240
5000620,5000380,300000000,180,10,,,180
